Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-08-13,15:30,Primeira Liga,Matchweek 1,Sun,Home,W,2.0,0.0,Chaves,3.2,0.3,73.0,3044.0,Gonçalo Rodrigues,3-4-3,Ricardo Baixinho,Match Report,
2023-08-20,15:30,Primeira Liga,Matchweek 2,Sun,Away,L,0.0,2.0,Estoril,0.6,2.3,60.0,2353.0,Gonçalo Rodrigues,3-4-3,Iancu Vasilica,Match Report,
2023-08-28,20:15,Primeira Liga,Matchweek 3,Mon,Home,L,1.0,2.0,Porto,1.0,2.4,36.0,4811.0,Gonçalo Rodrigues,3-4-3,Fábio Veríssimo,Match Report,
2023-09-02,15:30,Primeira Liga,Matchweek 4,Sat,Away,D,1.0,1.0,Casa Pia,0.7,0.5,51.0,3267.0,Aderlan Santos,3-4-3,David Silva,Match Report,
2023-09-16,15:30,Primeira Liga,Matchweek 5,Sat,Home,D,1.0,1.0,Famalicão,0.2,1.0,57.0,3075.0,Gonçalo Rodrigues,3-4-3,Bruno Jose Costa,Match Report,
2023-09-25,20:15,Primeira Liga,Matchweek 6,Mon,Away,L,0.0,2.0,Sporting CP,0.4,1.8,47.0,34355.0,Gonçalo Rodrigues,3-4-3,Cláudio Ruivo Pereira,Match Report,
2023-10-01,20:30,Primeira Liga,Matchweek 7,Sun,Home,L,0.0,4.0,Moreirense,1.2,2.3,59.0,2695.0,Gonçalo Rodrigues,3-4-3,Carlos Macedo,Match Report,
2023-10-07,18:00,Primeira Liga,Matchweek 8,Sat,Away,L,1.0,2.0,Braga,2.3,2.7,28.0,16093.0,Aderlan Santos,3-4-3,Manuel Oliveira,Match Report,
2023-10-29,15:30,Primeira Liga,Matchweek 9,Sun,Home,L,3.0,4.0,Farense,1.8,1.3,52.0,,Gonçalo Rodrigues,3-4-3,Tiago Martins,Match Report,
2023-11-05,18:00,Primeira Liga,Matchweek 10,Sun,Home,W,2.0,0.0,Boavista,1.2,0.7,39.0,2866.0,Gonçalo Rodrigues,3-4-3,Cláudio Ruivo Pereira,Match Report,
2023-11-12,15:30,Primeira Liga,Matchweek 11,Sun,Away,D,1.0,1.0,Gil Vicente FC,2.3,0.3,42.0,3338.0,Gonçalo Rodrigues,3-4-3,Miguel Nogueira,Match Report,
2023-12-02,15:30,Primeira Liga,Matchweek 12,Sat,Home,D,1.0,1.0,Estrela,1.1,0.4,58.0,2403.0,Gonçalo Rodrigues,3-5-2,Nuno Almeida,Match Report,
2023-12-10,18:00,Primeira Liga,Matchweek 13,Sun,Away,D,2.0,2.0,Arouca,2.4,1.3,37.0,1122.0,Gonçalo Rodrigues,3-4-3,André Narciso,Match Report,
2023-12-16,15:30,Primeira Liga,Matchweek 14,Sat,Home,D,1.0,1.0,Vizela,0.9,0.5,58.0,2538.0,Gonçalo Rodrigues,3-4-3,Gustavo Correia,Match Report,
2023-12-23,15:30,Primeira Liga,Matchweek 15,Sat,Away,L,0.0,1.0,Vitória,0.6,1.0,52.0,21021.0,Aderlan Santos,3-4-3,António Nobre,Match Report,
2024-01-07,18:00,Primeira Liga,Matchweek 16,Sun,Home,,,,Portimonense,,,,,,,,Head-to-Head,
2024-01-14,18:00,Primeira Liga,Matchweek 17,Sun,Away,,,,Benfica,,,,,,,,Head-to-Head,
2024-01-21,18:00,Primeira Liga,Matchweek 18,Sun,Away,,,,Chaves,,,,,,,,Head-to-Head,
2024-01-28,,Primeira Liga,Matchweek 19,Sun,Home,,,,Estoril,,,,,,,,Head-to-Head,
2024-02-04,,Primeira Liga,Matchweek 20,Sun,Away,,,,Porto,,,,,,,,Head-to-Head,
2024-02-11,,Primeira Liga,Matchweek 21,Sun,Home,,,,Casa Pia,,,,,,,,Head-to-Head,
2024-02-18,,Primeira Liga,Matchweek 22,Sun,Away,,,,Famalicão,,,,,,,,Head-to-Head,
2024-02-25,,Primeira Liga,Matchweek 23,Sun,Home,,,,Sporting CP,,,,,,,,Head-to-Head,
2024-03-03,,Primeira Liga,Matchweek 24,Sun,Away,,,,Moreirense,,,,,,,,Head-to-Head,
2024-03-10,,Primeira Liga,Matchweek 25,Sun,Home,,,,Braga,,,,,,,,Head-to-Head,
2024-03-17,,Primeira Liga,Matchweek 26,Sun,Away,,,,Farense,,,,,,,,Head-to-Head,
2024-03-30,,Primeira Liga,Matchweek 27,Sat,Away,,,,Boavista,,,,,,,,Head-to-Head,
2024-04-07,,Primeira Liga,Matchweek 28,Sun,Home,,,,Gil Vicente FC,,,,,,,,Head-to-Head,
2024-04-14,,Primeira Liga,Matchweek 29,Sun,Away,,,,Estrela,,,,,,,,Head-to-Head,
2024-04-21,,Primeira Liga,Matchweek 30,Sun,Home,,,,Arouca,,,,,,,,Head-to-Head,
2024-04-28,,Primeira Liga,Matchweek 31,Sun,Away,,,,Vizela,,,,,,,,Head-to-Head,
2024-05-05,,Primeira Liga,Matchweek 32,Sun,Home,,,,Vitória,,,,,,,,Head-to-Head,
2024-05-12,,Primeira Liga,Matchweek 33,Sun,Away,,,,Portimonense,,,,,,,,Head-to-Head,
2024-05-19,,Primeira Liga,Matchweek 34,Sun,Home,,,,Benfica,,,,,,,,Head-to-Head,
